Age,Education_Years,Gender,Hours_worked_Perweek,Income
51,10,Male,40,<=50K
17,7,Male,16,<=50K
36,9,Female,40,<=50K
33,13,Male,45,<=50K
41,10,Female,40,<=50K
36,9,Male,52,<=50K
24,7,Male,40,<=50K
67,7,Female,40,<=50K
32,2,Male,40,<=50K
50,13,Male,45,>50K
24,13,Female,16,<=50K
49,6,Male,32,<=50K
18,10,Male,40,<=50K
46,13,Male,37,>50K
35,9,Male,70,<=50K
38,13,Female,30,>50K
41,10,Female,40,>50K
20,9,Female,30,<=50K
63,10,Female,60,>50K
19,10,Male,50,<=50K
23,7,Male,40,<=50K
38,13,Male,42,>50K
48,10,Male,45,>50K
47,9,Male,40,<=50K
40,9,Male,46,<=50K
21,10,Female,25,<=50K
68,10,Female,25,<=50K
45,16,Male,40,>50K
46,10,Male,60,<=50K
55,9,Male,60,<=50K
38,9,Male,40,<=50K
20,9,Male,60,<=50K
55,10,Female,40,<=50K
45,13,Male,55,>50K
51,13,Male,40,<=50K
32,10,Female,38,<=50K
21,10,Male,40,<=50K
20,10,Female,15,<=50K
47,13,Male,50,>50K
29,13,Male,55,>50K
26,3,Male,40,<=50K
68,9,Male,20,<=50K
43,13,Male,45,>50K
53,9,Male,60,>50K
31,14,Male,45,<=50K
38,14,Female,40,<=50K
41,9,Male,45,<=50K
26,13,Male,30,<=50K
33,10,Male,40,>50K
27,10,Male,80,<=50K
59,9,Male,50,<=50K
27,12,Female,45,<=50K
43,13,Male,40,<=50K
59,14,Female,60,>50K
46,9,Male,70,<=50K
23,7,Male,40,<=50K
58,10,Male,40,>50K
57,9,Male,20,<=50K
61,9,Male,45,>50K
47,13,Male,50,>50K
24,9,Female,40,<=50K
38,11,Male,50,<=50K
46,14,Male,55,>50K
46,13,Male,45,>50K
23,10,Female,15,<=50K
56,14,Male,40,>50K
22,10,Female,30,<=50K
42,13,Male,40,>50K
31,10,Male,40,<=50K
36,13,Female,35,<=50K
37,9,Male,55,<=50K
29,9,Female,40,<=50K
34,13,Male,40,<=50K
33,14,Female,50,>50K
46,10,Female,40,<=50K
23,10,Male,15,<=50K
49,9,Male,40,>50K
48,9,Male,40,<=50K
49,10,Male,50,<=50K
50,9,Female,40,<=50K
19,10,Female,20,<=50K
42,9,Male,40,<=50K
54,14,Male,45,>50K
28,10,Female,40,<=50K
27,9,Male,40,<=50K
67,12,Female,4,>50K
37,13,Male,60,>50K
25,9,Male,40,<=50K
35,9,Male,40,<=50K
42,10,Male,33,<=50K
28,9,Female,40,<=50K
29,9,Female,40,<=50K
30,10,Female,40,<=50K
38,14,Male,60,>50K
22,9,Female,48,<=50K
24,9,Male,40,<=50K
46,13,Female,50,>50K
20,9,Male,40,<=50K
21,9,Female,35,<=50K
48,10,Female,40,<=50K
20,10,Male,35,<=50K
36,9,Male,52,<=50K
33,14,Male,45,>50K
37,9,Male,40,>50K
45,9,Male,60,<=50K
26,9,Female,40,<=50K
58,10,Female,40,<=50K
23,4,Female,40,<=50K
52,3,Female,40,<=50K
60,9,Male,40,<=50K
37,10,Female,40,<=50K
46,10,Male,40,<=50K
48,10,Female,40,>50K
53,4,Female,56,<=50K
34,10,Male,50,>50K
34,9,Female,38,<=50K
22,10,Male,40,<=50K
36,10,Male,40,<=50K
33,10,Male,40,<=50K
24,9,Female,40,<=50K
28,9,Male,50,<=50K
33,11,Male,56,<=50K
34,10,Male,55,>50K
38,11,Male,40,<=50K
29,10,Male,54,>50K
21,10,Female,20,<=50K
41,9,Male,50,<=50K
50,13,Male,8,<=50K
24,10,Male,20,<=50K
31,16,Male,40,>50K
53,5,Male,40,<=50K
56,10,Female,50,>50K
50,9,Male,40,>50K
19,10,Female,25,<=50K
25,14,Male,35,<=50K
37,14,Female,40,<=50K
35,9,Male,30,<=50K
23,6,Male,40,<=50K
32,10,Female,32,>50K
39,9,Male,40,>50K
45,13,Male,35,>50K
41,9,Male,50,<=50K
66,13,Male,6,<=50K
20,10,Female,35,<=50K
42,9,Male,60,>50K
25,9,Female,40,<=50K
40,14,Male,20,<=50K
52,10,Male,40,>50K
48,9,Female,16,<=50K
59,11,Male,50,<=50K
39,9,Male,40,<=50K
27,10,Male,45,<=50K
25,13,Male,20,<=50K
24,12,Female,37,<=50K
25,10,Female,40,>50K
28,10,Male,40,<=50K
25,10,Female,40,<=50K
63,10,Female,24,<=50K
27,13,Male,45,<=50K
50,10,Male,48,>50K
30,9,Female,40,<=50K
24,13,Male,30,<=50K
22,10,Male,20,<=50K
31,9,Male,40,<=50K
30,13,Male,50,>50K
58,13,Female,50,<=50K
32,11,Male,45,>50K
22,10,Female,11,<=50K
45,15,Male,40,>50K
36,9,Male,40,<=50K
42,11,Male,40,>50K
42,13,Male,45,>50K
42,9,Male,40,<=50K
47,3,Female,40,<=50K
59,10,Female,80,>50K
35,14,Female,55,<=50K
17,6,Female,25,<=50K
36,9,Female,40,<=50K
66,13,Male,40,>50K
19,9,Female,40,<=50K
60,10,Male,44,>50K
33,10,Male,40,<=50K
18,9,Female,30,<=50K
23,13,Female,40,<=50K
48,10,Male,65,>50K
31,10,Male,60,<=50K
45,14,Male,38,<=50K
63,9,Female,40,<=50K
23,13,Female,40,<=50K
22,10,Male,40,<=50K
36,9,Female,35,<=50K
67,14,Female,40,<=50K
38,9,Male,50,<=50K
37,10,Female,48,<=50K
25,13,Male,30,<=50K
43,10,Female,40,<=50K
44,3,Male,40,<=50K
31,9,Female,20,<=50K
32,9,Male,40,<=50K
28,9,Male,50,<=50K
69,9,Male,12,>50K
32,13,Female,30,<=50K
50,13,Male,40,>50K
73,9,Female,65,<=50K
46,15,Male,60,>50K
22,12,Female,25,<=50K
62,6,Female,40,<=50K
42,9,Female,40,<=50K
22,10,Male,40,<=50K
22,9,Male,40,<=50K
66,3,Female,15,<=50K
55,13,Male,45,>50K
22,10,Female,40,<=50K
54,9,Male,15,<=50K
47,9,Male,60,<=50K
22,9,Female,40,<=50K
21,10,Male,40,<=50K
69,11,Female,25,<=50K
23,9,Female,40,<=50K
36,9,Female,40,<=50K
27,13,Male,45,>50K
33,9,Female,40,<=50K
23,13,Male,32,<=50K
35,11,Male,38,<=50K
24,9,Male,35,<=50K
45,13,Male,40,>50K
64,15,Male,60,<=50K
33,12,Male,40,<=50K
45,15,Male,50,>50K
30,9,Male,40,<=50K
61,10,Female,40,<=50K
28,9,Male,60,<=50K
27,10,Male,20,<=50K
43,11,Male,40,<=50K
18,5,Male,20,<=50K
29,9,Female,40,<=50K
29,10,Male,50,>50K
42,4,Male,40,<=50K
18,7,Male,25,<=50K
43,13,Male,42,<=50K
37,15,Male,50,>50K
22,13,Male,4,<=50K
44,10,Male,55,<=50K
24,9,Female,37,<=50K
27,9,Female,40,<=50K
33,9,Male,38,<=50K
36,12,Male,55,<=50K
25,13,Male,80,<=50K
38,10,Female,32,<=50K
21,9,Female,40,<=50K
38,9,Male,55,>50K
36,13,Male,55,>50K
19,10,Male,10,<=50K
46,10,Male,40,>50K
35,9,Male,40,<=50K
22,10,Male,40,<=50K
38,10,Male,55,<=50K
39,10,Male,45,>50K
37,10,Male,40,>50K
20,9,Male,40,<=50K
44,12,Female,40,<=50K
43,16,Female,40,<=50K
46,14,Male,40,<=50K
21,9,Male,50,<=50K
22,9,Male,50,<=50K
25,10,Female,24,<=50K
48,10,Male,65,>50K
34,10,Male,40,<=50K
38,13,Male,45,>50K
64,13,Male,55,>50K
49,9,Male,45,<=50K
38,10,Male,60,<=50K
45,13,Male,40,>50K
38,9,Male,50,<=50K
64,3,Female,16,<=50K
45,13,Male,40,>50K
26,6,Male,20,<=50K
23,10,Male,30,<=50K
46,13,Male,38,>50K
28,10,Female,24,<=50K
29,16,Female,60,>50K
81,2,Male,45,<=50K
30,12,Female,40,<=50K
30,9,Male,40,<=50K
26,7,Male,48,<=50K
21,9,Male,45,<=50K
43,10,Male,45,>50K
48,10,Male,40,<=50K
31,13,Male,40,<=50K
44,9,Female,40,>50K
34,9,Male,40,<=50K
25,13,Male,60,<=50K
36,9,Male,70,>50K
31,6,Male,40,<=50K
30,11,Male,40,<=50K
30,13,Male,50,>50K
23,10,Male,30,<=50K
45,13,Male,50,>50K
22,7,Female,20,<=50K
45,9,Female,40,<=50K
24,9,Male,50,<=50K
50,9,Male,40,>50K
55,11,Male,50,>50K
29,10,Female,40,<=50K
61,12,Male,40,>50K
22,10,Female,40,<=50K
24,9,Female,48,<=50K
33,9,Male,60,<=50K
20,10,Female,20,<=50K
22,13,Male,40,<=50K
49,14,Male,50,>50K
17,6,Male,20,<=50K
45,11,Female,30,<=50K
44,13,Male,45,<=50K
24,9,Female,40,<=50K
32,13,Male,50,>50K
35,13,Male,50,>50K
33,9,Female,45,<=50K
25,9,Female,40,<=50K
30,13,Male,40,>50K
34,13,Female,40,<=50K
26,12,Female,15,<=50K
49,14,Male,40,>50K
30,9,Female,40,<=50K
44,14,Male,56,>50K
35,8,Male,20,<=50K
40,9,Male,35,<=50K
44,9,Male,25,<=50K
42,9,Male,40,<=50K
31,9,Male,40,<=50K
50,14,Male,50,>50K
66,15,Male,55,>50K
41,11,Male,40,<=50K
45,13,Female,60,<=50K
45,13,Male,30,<=50K
42,9,Female,40,<=50K
46,9,Male,50,>50K
21,9,Male,35,<=50K
29,9,Male,40,<=50K
38,14,Female,35,<=50K
59,10,Male,60,>50K
39,13,Male,50,>50K
26,12,Female,40,<=50K
48,13,Female,40,>50K
28,12,Female,40,>50K
41,13,Male,40,>50K
26,14,Male,55,>50K
25,11,Female,40,<=50K
17,7,Female,20,<=50K
32,13,Male,50,<=50K
61,9,Female,40,<=50K
62,6,Male,40,<=50K
19,10,Female,40,<=50K
17,7,Male,10,<=50K
34,9,Male,50,<=50K
19,9,Male,40,<=50K
52,9,Male,35,<=50K
47,9,Female,35,<=50K
25,9,Male,40,<=50K
56,7,Male,20,<=50K
32,9,Male,40,<=50K
53,10,Male,55,<=50K
21,10,Male,20,<=50K
43,13,Male,45,>50K
36,9,Female,40,>50K
30,10,Female,40,<=50K
27,10,Male,40,<=50K
37,13,Male,47,>50K
61,2,Male,40,<=50K
20,9,Male,40,<=50K
49,13,Female,40,>50K
40,9,Male,50,<=50K
47,14,Female,2,>50K
40,9,Female,40,<=50K
43,15,Male,35,>50K
19,2,Male,40,<=50K
49,14,Female,40,<=50K
34,9,Male,40,<=50K
46,9,Male,17,<=50K
25,14,Male,45,<=50K
40,16,Female,30,>50K
34,9,Female,48,<=50K
19,6,Male,25,<=50K
38,14,Male,65,>50K
30,10,Male,40,<=50K
20,9,Male,60,<=50K
43,10,Male,15,>50K
23,9,Female,10,<=50K
48,9,Male,40,<=50K
50,14,Male,45,>50K
50,9,Female,46,<=50K
37,9,Male,40,<=50K
42,4,Male,30,<=50K
28,9,Male,40,<=50K
49,13,Male,40,<=50K
29,7,Female,14,<=50K
66,4,Male,50,<=50K
69,15,Male,3,<=50K
37,9,Male,40,<=50K
37,13,Female,40,<=50K
17,6,Female,15,<=50K
55,14,Male,60,>50K
35,13,Male,45,<=50K
36,14,Male,40,<=50K
34,10,Female,40,<=50K
22,10,Male,50,<=50K
48,9,Female,32,<=50K
47,7,Male,40,<=50K
45,13,Male,77,<=50K
27,13,Male,40,<=50K
54,13,Male,40,>50K
31,14,Male,40,<=50K
49,9,Male,50,<=50K
33,12,Female,40,<=50K
25,9,Male,40,<=50K
48,11,Male,56,>50K
36,9,Male,50,<=50K
18,7,Female,2,<=50K
23,9,Male,40,<=50K
36,10,Female,40,<=50K
51,16,Male,84,>50K
47,10,Male,40,>50K
46,10,Female,35,<=50K
45,10,Male,50,<=50K
19,10,Female,20,<=50K
17,7,Female,22,<=50K
37,9,Male,40,<=50K
24,10,Male,60,<=50K
27,9,Female,40,<=50K
28,12,Male,32,<=50K
21,10,Male,40,<=50K
54,9,Male,56,<=50K
32,9,Female,40,<=50K
19,10,Male,25,<=50K
35,9,Female,40,<=50K
18,9,Female,20,<=50K
27,9,Male,40,<=50K
34,11,Female,40,<=50K
36,10,Male,50,<=50K
19,9,Male,10,<=50K
36,11,Female,54,<=50K
30,10,Female,40,<=50K
42,13,Male,40,>50K
58,6,Male,40,<=50K
51,9,Male,40,<=50K
26,13,Female,40,<=50K
21,9,Male,50,<=50K
68,6,Male,20,<=50K
41,14,Female,45,<=50K
40,11,Female,40,<=50K
34,6,Male,60,<=50K
55,13,Male,40,>50K
32,10,Male,60,<=50K
46,13,Male,40,>50K
33,9,Male,40,<=50K
40,9,Female,38,<=50K
51,7,Male,40,<=50K
25,7,Female,40,<=50K
42,10,Female,40,<=50K
34,13,Male,50,<=50K
35,10,Female,35,<=50K
43,9,Male,60,<=50K
26,9,Female,40,<=50K
21,10,Female,25,<=50K
54,13,Male,40,>50K
41,9,Male,50,<=50K
50,13,Male,50,>50K
48,16,Male,40,>50K
37,9,Male,30,<=50K
29,9,Male,35,<=50K
34,5,Female,35,<=50K
42,11,Female,40,<=50K
69,6,Male,10,<=50K
40,8,Male,40,<=50K
24,13,Female,40,<=50K
43,11,Male,25,<=50K
21,10,Male,25,<=50K
74,13,Male,12,>50K
43,7,Male,40,<=50K
51,13,Male,35,>50K
69,6,Male,45,<=50K
66,9,Male,50,>50K
32,15,Male,40,<=50K
36,9,Female,2,<=50K
45,10,Male,50,>50K
20,10,Female,5,<=50K
17,7,Male,8,<=50K
59,14,Female,60,>50K
50,10,Male,40,>50K
45,9,Female,40,<=50K
28,8,Female,40,<=50K
51,9,Male,40,<=50K
52,10,Female,20,>50K
20,9,Female,15,<=50K
74,10,Male,4,<=50K
23,12,Female,25,<=50K
34,13,Male,45,>50K
50,10,Male,48,<=50K
18,7,Female,15,<=50K
51,14,Male,45,>50K
23,10,Female,50,<=50K
60,9,Male,40,>50K
23,13,Male,40,<=50K
32,14,Male,40,<=50K
56,9,Male,45,<=50K
59,14,Male,50,>50K
29,9,Male,42,<=50K
23,4,Female,30,<=50K
18,9,Male,10,<=50K
38,9,Female,30,<=50K
31,15,Male,55,<=50K
66,9,Male,40,>50K
58,9,Male,40,<=50K
47,9,Male,40,>50K
51,10,Female,40,<=50K
22,10,Male,40,<=50K
42,4,Male,40,<=50K
28,13,Male,40,>50K
52,10,Male,50,<=50K
35,11,Male,60,<=50K
54,9,Male,44,<=50K
59,12,Male,40,<=50K
33,13,Female,40,<=50K
46,10,Male,60,>50K
21,9,Female,43,<=50K
56,10,Male,40,<=50K
29,10,Male,40,>50K
39,9,Male,40,<=50K
18,7,Male,12,<=50K
33,16,Male,50,<=50K
50,9,Female,40,<=50K
23,9,Male,48,<=50K
39,13,Male,50,<=50K
18,3,Male,40,<=50K
43,12,Male,40,<=50K
21,10,Male,40,<=50K
24,9,Male,50,<=50K
37,11,Female,40,<=50K
55,9,Male,53,>50K
26,9,Male,40,<=50K
23,6,Male,40,<=50K
42,14,Male,40,<=50K
52,9,Male,40,<=50K
27,9,Male,43,<=50K
38,14,Male,50,>50K
21,9,Male,50,<=50K
61,8,Male,40,<=50K
19,10,Male,40,<=50K
28,10,Male,40,<=50K
61,9,Male,37,<=50K
37,14,Female,45,>50K
31,13,Female,50,>50K
34,11,Male,40,<=50K
64,11,Male,48,<=50K
45,10,Male,40,<=50K
34,10,Male,40,<=50K
23,10,Female,20,<=50K
57,13,Male,40,>50K
36,9,Male,40,<=50K
45,13,Male,60,<=50K
54,13,Male,40,<=50K
35,13,Male,40,<=50K
28,9,Male,40,<=50K
46,9,Male,40,<=50K
28,13,Male,30,<=50K
19,9,Male,40,<=50K
39,10,Female,40,<=50K
39,9,Male,60,<=50K
32,10,Male,40,<=50K
51,9,Male,40,<=50K
34,10,Male,40,<=50K
21,9,Male,20,<=50K
32,9,Male,40,<=50K
35,10,Male,50,>50K
46,4,Male,30,<=50K
37,10,Male,60,>50K
38,9,Male,42,<=50K
46,10,Male,50,>50K
46,16,Male,60,>50K
55,10,Female,37,<=50K
22,9,Male,40,<=50K
27,9,Female,32,<=50K
39,6,Female,15,<=50K
30,10,Male,40,<=50K
43,10,Male,40,<=50K
57,10,Male,40,>50K
22,9,Male,35,<=50K
28,10,Male,46,<=50K
49,14,Male,40,<=50K
38,10,Male,50,<=50K
27,10,Male,40,>50K
20,10,Female,35,<=50K
40,13,Male,40,<=50K
57,14,Male,30,<=50K
50,9,Male,60,<=50K
28,13,Male,40,>50K
45,16,Female,35,>50K
27,11,Male,40,<=50K
47,13,Male,50,>50K
18,10,Male,30,<=50K
45,9,Male,40,<=50K
22,10,Female,35,<=50K
20,12,Male,30,<=50K
59,10,Male,60,>50K
35,9,Male,60,<=50K
47,14,Male,40,<=50K
75,10,Male,13,<=50K
29,12,Female,40,>50K
23,10,Male,50,<=50K
29,13,Male,40,>50K
37,9,Female,40,<=50K
18,9,Female,38,<=50K
22,3,Male,35,<=50K
40,12,Male,40,>50K
34,6,Male,40,<=50K
34,13,Female,40,>50K
21,9,Female,40,<=50K
23,10,Male,10,<=50K
28,13,Male,55,<=50K
41,6,Female,40,<=50K
32,7,Female,40,<=50K
24,11,Female,35,<=50K
52,13,Male,45,>50K
63,9,Male,50,>50K
72,10,Male,32,<=50K
35,13,Male,50,>50K
36,9,Female,30,<=50K
60,15,Male,40,>50K
42,6,Male,40,<=50K
25,9,Male,60,<=50K
21,12,Female,40,<=50K
37,12,Female,30,<=50K
23,13,Male,40,<=50K
23,13,Female,40,<=50K
45,13,Male,50,<=50K
24,10,Female,40,<=50K
72,10,Female,25,<=50K
24,13,Male,45,<=50K
42,9,Male,60,>50K
39,13,Female,40,<=50K
57,9,Male,45,<=50K
49,9,Male,40,<=50K
18,10,Male,16,<=50K
28,13,Female,40,<=50K
41,15,Male,50,>50K
33,9,Female,40,<=50K
27,13,Male,68,<=50K
49,9,Female,40,<=50K
47,9,Male,30,>50K
22,10,Male,40,<=50K
53,7,Male,48,>50K
37,11,Male,40,<=50K
27,9,Female,15,<=50K
35,9,Female,35,<=50K
56,10,Female,20,<=50K
18,10,Male,40,<=50K
38,6,Male,40,<=50K
48,10,Male,30,>50K
26,9,Male,40,<=50K
65,13,Male,40,<=50K
68,9,Male,40,<=50K
49,9,Male,40,>50K
31,5,Male,40,<=50K
42,10,Female,40,>50K
21,10,Female,20,<=50K
30,6,Male,40,<=50K
41,12,Male,40,>50K
40,12,Male,44,<=50K
50,9,Female,40,<=50K
50,13,Male,40,<=50K
62,10,Male,40,<=50K
30,7,Female,30,<=50K
49,10,Male,25,<=50K
24,10,Female,40,<=50K
38,13,Male,40,>50K
17,7,Female,20,<=50K
60,9,Female,40,<=50K
28,6,Female,40,<=50K
24,12,Male,40,<=50K
67,15,Male,25,>50K
20,6,Male,40,<=50K
19,9,Male,35,<=50K
33,10,Female,25,<=50K
41,9,Female,40,<=50K
47,9,Male,40,<=50K
28,13,Male,40,<=50K
46,10,Female,40,<=50K
22,10,Female,40,<=50K
54,13,Male,50,>50K
50,10,Female,40,<=50K
41,4,Male,40,<=50K
34,13,Female,55,>50K
57,10,Male,40,<=50K
33,7,Male,53,<=50K
25,12,Female,37,>50K
30,15,Male,80,<=50K
42,13,Male,40,>50K
37,9,Female,20,<=50K
46,10,Female,40,<=50K
17,7,Male,40,<=50K
29,9,Male,48,<=50K
46,9,Male,40,<=50K
59,2,Male,40,<=50K
53,9,Male,40,<=50K
46,9,Female,45,<=50K
24,10,Male,24,<=50K
67,14,Male,30,>50K
46,12,Female,40,<=50K
31,9,Male,50,<=50K
39,13,Female,40,<=50K
20,9,Male,30,<=50K
57,15,Female,50,>50K
35,9,Female,40,<=50K
45,13,Male,50,>50K
18,10,Male,9,<=50K
19,9,Female,20,<=50K
30,13,Female,35,<=50K
18,5,Male,15,<=50K
21,9,Female,35,<=50K
62,12,Female,7,<=50K
32,10,Female,40,<=50K
34,7,Male,30,<=50K
41,9,Male,40,<=50K
21,11,Female,50,<=50K
26,9,Male,65,<=50K
56,9,Male,18,<=50K
23,11,Female,30,<=50K
42,13,Male,45,>50K
39,9,Male,40,<=50K
43,9,Male,40,<=50K
34,9,Male,60,>50K
33,10,Male,52,<=50K
69,9,Male,13,<=50K
45,9,Female,38,>50K
34,9,Male,40,<=50K
44,9,Female,43,<=50K
48,9,Female,52,<=50K
35,9,Male,50,<=50K
54,9,Female,40,<=50K
28,10,Male,55,<=50K
41,10,Male,45,>50K
66,9,Female,40,<=50K
44,13,Male,50,<=50K
55,12,Male,40,>50K
31,7,Male,40,<=50K
31,9,Male,40,<=50K
29,9,Female,40,<=50K
40,14,Male,99,<=50K
40,12,Male,60,<=50K
30,13,Female,40,<=50K
65,7,Female,8,<=50K
28,9,Male,40,<=50K
63,9,Female,32,<=50K
18,10,Male,30,<=50K
50,14,Male,62,>50K
35,14,Male,40,>50K
41,9,Male,40,<=50K
53,9,Female,40,<=50K
61,9,Male,40,<=50K
43,13,Male,50,>50K
53,11,Female,40,<=50K
34,16,Female,60,<=50K
36,9,Female,40,<=50K
38,7,Male,40,<=50K
72,9,Male,8,<=50K
50,13,Male,80,<=50K
27,10,Male,48,<=50K
20,14,Male,25,<=50K
54,9,Female,45,<=50K
22,5,Male,50,<=50K
22,10,Male,40,<=50K
26,9,Male,40,<=50K
47,13,Male,40,>50K
44,12,Female,40,>50K
17,7,Female,15,<=50K
50,14,Male,55,<=50K
26,13,Male,60,<=50K
47,10,Male,40,>50K
42,7,Male,40,<=50K
23,2,Male,36,<=50K
29,9,Male,25,<=50K
17,6,Female,40,<=50K
56,11,Male,40,>50K
25,9,Male,48,<=50K
21,9,Female,40,<=50K
62,14,Female,33,>50K
27,9,Female,40,<=50K
33,9,Male,60,<=50K
29,9,Male,55,<=50K
65,9,Male,45,<=50K
35,10,Male,40,<=50K
63,5,Female,20,<=50K
19,10,Female,30,<=50K
51,14,Male,40,>50K
30,10,Male,45,<=50K
40,14,Female,40,>50K
27,13,Male,55,>50K
53,13,Male,35,<=50K
28,9,Male,70,<=50K
40,15,Male,40,>50K
40,10,Male,50,>50K
23,10,Female,8,<=50K
25,15,Female,20,<=50K
34,9,Male,35,<=50K
29,11,Male,90,<=50K
47,9,Male,40,<=50K
23,13,Male,40,<=50K
31,13,Female,40,<=50K
19,9,Male,50,<=50K
64,9,Male,50,>50K
29,9,Male,40,<=50K
33,9,Male,40,<=50K
23,9,Male,40,<=50K
21,10,Male,35,<=50K
19,10,Female,40,<=50K
50,10,Male,40,<=50K
28,13,Male,50,<=50K
27,9,Male,40,<=50K
56,4,Male,40,<=50K
31,11,Male,45,<=50K
36,10,Male,40,<=50K
21,10,Female,20,<=50K
46,11,Male,40,<=50K
56,12,Male,20,<=50K
29,13,Male,50,<=50K
37,9,Male,55,>50K
29,11,Male,40,>50K
44,13,Male,50,>50K
27,10,Female,40,>50K
27,10,Female,25,<=50K
60,7,Male,50,<=50K
40,9,Male,52,>50K
53,8,Female,40,<=50K
31,13,Female,40,>50K
43,9,Male,35,<=50K
52,9,Male,60,>50K
42,9,Female,65,<=50K
22,9,Male,20,<=50K
20,11,Male,40,<=50K
43,15,Male,66,<=50K
74,10,Male,20,>50K
49,9,Male,42,>50K
39,9,Male,50,>50K
47,13,Male,44,>50K
61,9,Female,16,<=50K
37,13,Male,60,<=50K
33,13,Female,50,<=50K
26,9,Male,40,<=50K
39,14,Female,20,>50K
29,9,Male,45,<=50K
36,9,Male,50,>50K
42,6,Male,45,<=50K
27,11,Male,20,<=50K
27,7,Male,40,<=50K
38,4,Female,30,<=50K
50,10,Male,40,<=50K
36,10,Female,40,<=50K
39,11,Male,50,>50K
25,12,Female,38,<=50K
31,9,Male,35,<=50K
46,12,Male,50,>50K
53,10,Female,40,<=50K
44,9,Male,48,<=50K
24,10,Male,40,<=50K
25,9,Male,45,<=50K
64,10,Male,40,>50K
35,9,Male,40,<=50K
32,14,Male,50,<=50K
42,10,Male,45,>50K
31,9,Male,40,<=50K
37,13,Female,16,>50K
61,5,Male,58,>50K
58,10,Male,40,>50K
43,14,Male,40,>50K
50,9,Male,40,<=50K
57,2,Male,40,<=50K
67,6,Male,40,<=50K
26,7,Female,15,<=50K
24,9,Male,35,<=50K
70,13,Male,40,>50K
26,10,Male,45,>50K
39,9,Male,30,<=50K
33,9,Male,40,<=50K
50,14,Male,30,<=50K
51,9,Male,40,<=50K
29,15,Male,50,>50K
44,10,Male,45,<=50K
47,10,Female,50,>50K
39,10,Male,40,<=50K
41,15,Male,40,<=50K
42,9,Male,40,<=50K
27,9,Female,40,<=50K
31,13,Female,25,<=50K
57,9,Male,45,>50K
25,10,Male,55,<=50K
32,9,Female,40,<=50K
17,7,Male,30,<=50K
57,10,Female,40,>50K
54,9,Male,35,<=50K
28,13,Male,42,>50K
36,14,Female,50,>50K
30,9,Female,40,>50K
40,10,Male,30,>50K
18,9,Female,25,<=50K
28,9,Male,40,<=50K
24,4,Female,32,<=50K
23,10,Male,60,>50K
27,8,Male,40,<=50K
64,9,Male,40,>50K
22,9,Male,35,<=50K
40,11,Male,40,>50K
31,9,Female,40,<=50K
34,13,Male,40,<=50K
20,12,Female,40,<=50K
28,6,Male,45,<=50K
49,10,Male,50,>50K
22,10,Male,40,<=50K
42,11,Male,80,>50K
54,9,Male,54,>50K
48,13,Female,40,<=50K
31,16,Male,40,<=50K
46,11,Female,42,<=50K
24,13,Male,40,<=50K
38,9,Male,55,<=50K
49,11,Male,40,>50K
21,9,Male,40,<=50K
23,10,Female,30,<=50K
23,10,Male,40,<=50K
51,4,Male,42,<=50K
73,13,Male,30,<=50K
26,11,Female,40,<=50K
39,6,Female,40,<=50K
42,9,Male,40,<=50K
47,3,Male,20,<=50K
42,10,Female,40,<=50K
18,8,Female,20,<=50K
33,9,Male,48,>50K
40,9,Male,45,<=50K
52,13,Male,50,<=50K
28,9,Male,40,<=50K
48,9,Female,50,<=50K
21,10,Female,9,<=50K
66,7,Female,40,<=50K
55,15,Male,55,>50K
29,10,Male,40,<=50K
49,9,Female,40,<=50K
26,9,Male,40,<=50K
59,14,Male,40,<=50K
27,10,Male,40,<=50K
30,9,Female,40,<=50K
18,6,Male,40,<=50K
52,9,Male,40,>50K
26,13,Male,40,<=50K
39,9,Male,40,<=50K
36,10,Male,40,>50K
28,9,Male,48,<=50K
26,9,Male,40,<=50K
61,9,Male,53,<=50K
74,9,Female,16,<=50K
53,13,Male,40,>50K
45,13,Male,50,<=50K
29,9,Male,25,<=50K
31,13,Male,40,<=50K
18,9,Male,60,<=50K
63,10,Male,40,<=50K
34,9,Male,40,>50K
28,9,Male,45,<=50K
40,10,Male,50,>50K
48,13,Male,70,>50K
17,6,Female,24,<=50K
68,9,Female,25,<=50K
61,10,Female,40,<=50K
45,11,Female,32,<=50K
41,14,Male,60,>50K
41,13,Male,35,>50K
34,9,Male,55,<=50K
31,6,Male,40,<=50K
52,8,Male,40,<=50K
60,9,Male,40,<=50K
34,13,Male,55,>50K
26,12,Male,40,<=50K
58,10,Male,48,<=50K
38,10,Male,40,>50K
17,7,Female,12,<=50K
30,9,Male,70,>50K
29,10,Male,48,<=50K
56,5,Male,40,<=50K
24,9,Female,24,<=50K
22,10,Male,45,<=50K
34,10,Male,75,<=50K
30,10,Male,32,<=50K
45,9,Female,35,<=50K
50,14,Male,50,>50K
50,10,Male,40,>50K
41,12,Male,60,>50K
22,13,Female,30,<=50K
36,9,Female,30,<=50K
44,13,Male,45,>50K
57,15,Male,55,>50K
43,11,Male,40,>50K
22,10,Female,15,<=50K
26,13,Female,80,<=50K
34,10,Female,35,<=50K
25,9,Male,40,<=50K
39,10,Male,50,>50K
22,9,Female,40,<=50K
20,10,Female,25,<=50K
17,6,Female,15,<=50K
61,16,Male,25,>50K
36,13,Male,30,<=50K
36,15,Male,40,<=50K
31,13,Male,50,<=50K
41,10,Female,40,<=50K
23,9,Female,30,<=50K
59,9,Female,35,<=50K
31,9,Female,40,<=50K
